Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
ES/SP_08187012_30_M,20,2014-12-11,2014-12-12,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-12,2014-12-13,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-13,2014-12-14,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-14,2014-12-15,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-15,2014-12-16,1.4000000000000001,ug.m-3,day,1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-16,2014-12-17,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-17,2014-12-18,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-18,2014-12-19,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-19,2014-12-20,1.1,ug.m-3,day,1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-20,2014-12-21,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-21,2014-12-22,1.1,ug.m-3,day,1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-22,2014-12-23,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-23,2014-12-24,2.5,ug.m-3,day,1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-24,2014-12-25,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-25,2014-12-26,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-26,2014-12-27,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-27,2014-12-28,1.2000000000000002,ug.m-3,day,1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-28,2014-12-29,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-29,2014-12-30,1.4000000000000001,ug.m-3,day,1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-30,2014-12-31,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2014-12-31,2015-01-01,-999.0000000000001,ug.m-3,day,-1,1,2022-12-27 11:55:00,,c1376968-f955-4317-80de-55c176ddbf31
ES/SP_08187012_30_M,20,2015-01-01,2015-01-02,1.6,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-07,2015-01-08,2.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-10,2015-01-11,2.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-13,2015-01-14,1.4000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-16,2015-01-17,1.7000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-19,2015-01-20,1.4000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-23,2015-01-24,1.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-26,2015-01-27,1.3,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-01-31,2015-02-01,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-03,2015-02-04,1.6,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-06,2015-02-07,1.4000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-09,2015-02-10,1.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-12,2015-02-13,2.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-18,2015-02-19,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-21,2015-02-22,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-02-28,2015-03-01,1.2000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-03,2015-03-04,1.3,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-06,2015-03-07,1.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-11,2015-03-12,1.4000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-14,2015-03-15,1.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-17,2015-03-18,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-20,2015-03-21,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-23,2015-03-24,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-28,2015-03-29,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-03-31,2015-04-01,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-03,2015-04-04,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-06,2015-04-07,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-12,2015-04-13,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-15,2015-04-16,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-18,2015-04-19,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-21,2015-04-22,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-24,2015-04-25,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-04-27,2015-04-28,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-03,2015-05-04,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-06,2015-05-07,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-09,2015-05-10,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-12,2015-05-13,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-15,2015-05-16,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-18,2015-05-19,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-24,2015-05-25,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-27,2015-05-28,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-05-30,2015-05-31,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-02,2015-06-03,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-05,2015-06-06,1.1,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-08,2015-06-09,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-14,2015-06-15,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-17,2015-06-18,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-20,2015-06-21,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-23,2015-06-24,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-26,2015-06-27,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-06-30,2015-07-01,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-03,2015-07-04,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-06,2015-07-07,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-12,2015-07-13,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-15,2015-07-16,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-18,2015-07-19,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-21,2015-07-22,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-24,2015-07-25,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-27,2015-07-28,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-07-30,2015-07-31,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-05,2015-08-06,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-08,2015-08-09,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-11,2015-08-12,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-14,2015-08-15,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-17,2015-08-18,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-23,2015-08-24,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-26,2015-08-27,1.2000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-08-29,2015-08-30,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-03,2015-09-04,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-06,2015-09-07,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-09,2015-09-10,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-12,2015-09-13,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-15,2015-09-16,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-18,2015-09-19,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-23,2015-09-24,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-26,2015-09-27,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-09-29,2015-09-30,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-02,2015-10-03,1.2000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-05,2015-10-06,1.6,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-08,2015-10-09,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-13,2015-10-14,1.1,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-16,2015-10-17,1.3,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-19,2015-10-20,1.4000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-22,2015-10-23,1.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-25,2015-10-26,1.2000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-10-31,2015-11-01,1.1,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-03,2015-11-04,1.3,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-06,2015-11-07,2.1,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-09,2015-11-10,1.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-12,2015-11-13,1.8,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-17,2015-11-18,2.1,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-20,2015-11-21,1.1,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-23,2015-11-24,1.4000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-29,2015-11-30,1.2000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-11-30,2015-12-01,1.7000000000000002,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-04,2015-12-05,2.4000000000000004,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-07,2015-12-08,2.7,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-10,2015-12-11,2.5,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-16,2015-12-17,3.6,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-19,2015-12-20,2.8000000000000003,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-25,2015-12-26,2.0,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-28,2015-12-29,1.8,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2015-12-31,2016-01-01,1.9000000000000001,ug.m-3,day,1,1,2016-11-07 17:16:00,,1b18730b-8efe-4866-bf53-9112c16aeb6d
ES/SP_08187012_30_M,20,2016-01-03,2016-01-04,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-06,2016-01-07,1.6,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-09,2016-01-10,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-12,2016-01-13,1.7000000000000002,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-15,2016-01-16,1.3,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-20,2016-01-21,2.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-23,2016-01-24,2.2,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-26,2016-01-27,2.2,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-01-29,2016-01-30,2.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-01,2016-02-02,1.8,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-07,2016-02-08,1.6,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-10,2016-02-11,1.4000000000000001,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-13,2016-02-14,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-16,2016-02-17,1.8,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-19,2016-02-20,1.5,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-22,2016-02-23,1.6,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-02-27,2016-02-28,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-01,2016-03-02,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-04,2016-03-05,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-07,2016-03-08,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-10,2016-03-11,1.1,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-17,2016-03-18,1.5,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-20,2016-03-21,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-23,2016-03-24,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-26,2016-03-27,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-03-29,2016-03-30,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-01,2016-04-02,1.1,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-04,2016-04-05,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-07,2016-04-08,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-14,2016-04-15,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-17,2016-04-18,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-20,2016-04-21,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
ES/SP_08187012_30_M,20,2016-04-23,2016-04-24,1.0,ug.m-3,day,1,1,2017-07-20 10:19:00,,08a0996e-c924-4cd7-85b7-5dc7782a3065
