Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
ES/SP_41091015_30_I,20,2018-06-18 09:00:00,2018-06-25 09:00:00,0.096,ug.m-3,var,1,1,2019-07-19 12:44:00,,5472cfb1-da33-437e-a388-1fe216ab8d46
ES/SP_41091015_30_I,20,2018-07-16 09:00:00,2018-07-23 09:00:00,0.097,ug.m-3,var,1,1,2019-07-19 12:44:00,,5472cfb1-da33-437e-a388-1fe216ab8d46
ES/SP_41091015_30_I,20,2018-09-10 09:00:00,2018-09-17 09:00:00,0.27,ug.m-3,var,1,1,2019-07-19 12:44:00,,5472cfb1-da33-437e-a388-1fe216ab8d46
ES/SP_41091015_30_I,20,2018-11-12 09:00:00,2018-11-19 09:00:00,0.31,ug.m-3,var,1,1,2019-07-19 12:44:00,,5472cfb1-da33-437e-a388-1fe216ab8d46
ES/SP_41091015_30_I,20,2019-02-12 09:00:00,2019-02-25 09:00:00,1.1,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-03-18 09:00:00,2019-03-25 09:00:00,0.63,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-05-15 09:00:00,2019-05-20 09:00:00,0.4,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-06-17 09:00:00,2019-06-24 09:00:00,0.51,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-07-15 09:00:00,2019-07-22 09:00:00,0.31,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-09-09 09:00:00,2019-09-16 09:00:00,0.35000000000000003,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-11-12 09:00:00,2019-11-19 09:00:00,1.1,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2019-12-10 09:00:00,2019-12-17 09:00:00,1.4000000000000001,ug.m-3,var,1,1,2020-07-30 15:30:00,,37b6323b-418d-4a61-b133-651515627238
ES/SP_41091015_30_I,20,2020-02-10 09:00:00,2020-02-17 09:00:00,1.1,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-04-13 09:00:00,2020-04-20 09:00:00,0.43000000000000005,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-05-20 09:00:00,2020-05-27 09:00:00,0.27,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-06-15 09:00:00,2020-06-22 09:00:00,0.47000000000000003,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-07-06 09:00:00,2020-07-13 09:00:00,0.27,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-09-21 09:00:00,2020-09-28 09:00:00,0.35000000000000003,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-10-19 09:00:00,2020-10-26 09:00:00,0.39,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2020-11-23 09:00:00,2020-11-30 09:00:00,0.9,ug.m-3,var,1,1,2021-07-30 13:48:00,,55c2d522-8ee1-40c3-8432-7cf7158d40fa
ES/SP_41091015_30_I,20,2021-03-08 09:00:00,2021-03-15 09:00:00,0.29000000000000004,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-04-05 09:00:00,2021-04-12 09:00:00,0.19,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-05-10 09:00:00,2021-05-17 09:00:00,0.25,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-06-10 09:00:00,2021-06-17 09:00:00,0.09000000000000001,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-07-05 09:00:00,2021-07-12 09:00:00,0.21000000000000002,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-09-06 09:00:00,2021-09-13 09:00:00,0.29000000000000004,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-10-20 09:00:00,2021-10-27 09:00:00,1.3,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2021-11-22 09:00:00,2021-11-29 09:00:00,1.1,ug.m-3,var,1,1,2022-09-23 10:33:00,,c44f6762-830c-46bf-ab63-0aafcaf18ddd
ES/SP_41091015_30_I,20,2022-02-14 09:00:00,2022-02-21 09:00:00,0.9800000000000001,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-04-11 09:00:00,2022-04-18 09:00:00,0.62,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-05-16 09:00:00,2022-05-23 09:00:00,0.67,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-06-13 09:00:00,2022-06-20 09:00:00,0.09000000000000001,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-07-11 09:00:00,2022-07-18 09:00:00,2.4000000000000004,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-09-12 09:00:00,2022-09-19 09:00:00,0.22000000000000003,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-10-28 09:00:00,2022-11-04 09:00:00,0.66,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2022-11-23 09:00:00,2022-11-30 09:00:00,0.56,ug.m-3,var,1,1,2023-09-21 12:19:00,,87284a74-6ff1-4926-9dac-f691278820db
ES/SP_41091015_30_I,20,2023-02-13 09:00:00,2023-02-20 09:00:00,0.56,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-04-10 09:00:00,2023-04-17 09:00:00,0.39,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-05-15 09:00:00,2023-05-22 09:00:00,0.044000000000000004,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-06-23 09:00:00,2023-06-30 09:00:00,0.07200000000000001,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-07-10 09:00:00,2023-07-17 09:00:00,0.018000000000000002,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-09-11 09:00:00,2023-09-18 09:00:00,0.018000000000000002,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-10-16 09:00:00,2023-10-23 09:00:00,0.018000000000000002,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2023-11-13 09:00:00,2023-11-20 09:00:00,0.55,ug.m-3,var,1,1,2024-09-19 16:13:00,,4713c13c-e49c-42b7-89ac-9823187c4697
ES/SP_41091015_30_I,20,2024-02-12 09:00:00,2024-02-19 09:00:00,0.094,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-04-08 09:00:00,2024-04-15 09:00:00,0.52,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-05-13 09:00:00,2024-05-20 09:00:00,0.2,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-06-10 09:00:00,2024-06-17 09:00:00,0.1,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-07-08 09:00:00,2024-07-15 09:00:00,0.1,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-08-05 09:00:00,2024-08-12 09:00:00,0.1,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-09-09 09:00:00,2024-09-16 09:00:00,0.28,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
ES/SP_41091015_30_I,20,2024-10-14 09:00:00,2024-10-21 09:00:00,0.6900000000000001,ug.m-3,var,1,1,2025-09-11 14:11:00,,6c1cc753-a580-4bb9-a444-99b5713af968
