Samplingpoint,Pollutant,Start,End,Value,Unit,AggType,Validity,Verification,ResultTime,DataCapture,FkObservationLog
ES/SP_11012002_30_I,20,2013-12-01 09:00:00,2013-12-31 09:00:00,0.5700000000000001,ug.m-3,var,1,1,2016-12-16 14:12:00,,17e1157e-bedc-465b-8c03-55e3026cc2d8
ES/SP_11012002_30_I,20,2014-01-01 09:00:00,2014-01-31 09:00:00,0.52,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-02-01 09:00:00,2014-02-28 09:00:00,0.5800000000000001,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-03-01 09:00:00,2014-03-31 09:00:00,0.5900000000000001,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-04-01 09:00:00,2014-04-30 09:00:00,0.35000000000000003,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-05-01 09:00:00,2014-05-31 09:00:00,0.26,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-06-01 09:00:00,2014-06-30 09:00:00,0.23,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-07-01 09:00:00,2014-07-31 09:00:00,0.28,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-08-01 09:00:00,2014-08-31 09:00:00,0.25,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-09-01 09:00:00,2014-09-30 09:00:00,0.30000000000000004,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-10-01 09:00:00,2014-10-31 09:00:00,0.31,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-11-01 09:00:00,2014-11-30 09:00:00,0.47000000000000003,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2014-12-01 09:00:00,2014-12-31 09:00:00,0.8500000000000001,ug.m-3,var,1,1,2016-12-16 13:54:00,,73f68830-f5db-4ad9-95a8-b79689dd16bb
ES/SP_11012002_30_I,20,2015-01-01 09:00:00,2015-01-31 09:00:00,0.64,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-02-01 09:00:00,2015-02-28 09:00:00,0.63,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-03-01 09:00:00,2015-03-31 09:00:00,0.49000000000000005,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-04-01 09:00:00,2015-04-30 09:00:00,0.34,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-05-01 09:00:00,2015-05-31 09:00:00,0.29000000000000004,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-06-01 09:00:00,2015-06-30 09:00:00,0.13,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-07-01 09:00:00,2015-07-31 09:00:00,0.30000000000000004,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-09-01 09:00:00,2015-09-30 09:00:00,0.31,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-10-01 09:00:00,2015-10-31 09:00:00,0.43000000000000005,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-11-01 09:00:00,2015-11-30 09:00:00,0.5700000000000001,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
ES/SP_11012002_30_I,20,2015-12-01 09:00:00,2015-12-31 09:00:00,0.5,ug.m-3,var,1,1,2016-11-22 11:07:00,,2d0090e5-bc74-44a2-96d4-6e498b4265ff
