Year,Air Pollutant,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Longitude,Latitude,Municipality,Air Quality Station Area,Air Quality Station Type,Altitude,Main Emission Sources
2025,PM10,ES1044A,50297026,EL PICARRAL,SP_50297026_10_M,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,NOX as NO2,ES1044A,50297026,EL PICARRAL,SP_50297026_12_8,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,O3,ES1044A,50297026,EL PICARRAL,SP_50297026_14_6,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,As in PM10,ES1044A,50297026,EL PICARRAL,SP_50297026_17_M,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,Pb in PM10,ES1044A,50297026,EL PICARRAL,SP_50297026_19_M,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,Cd in PM10,ES1044A,50297026,EL PICARRAL,SP_50297026_28_M,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,CO,ES1044A,50297026,EL PICARRAL,SP_50297026_6_48,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,Ni in PM10,ES1044A,50297026,EL PICARRAL,SP_50297026_62_M,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,NO,ES1044A,50297026,EL PICARRAL,SP_50297026_7_8,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,NO2,ES1044A,50297026,EL PICARRAL,SP_50297026_8_8,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,PM2.5,ES1044A,50297026,EL PICARRAL,SP_50297026_9_52,-0.87111,41.67028,ZARAGOZA,suburban,traffic,195.0,Transport
2025,SO2,ES1047A,50297029,ROGER DE FLOR,SP_50297029_1_38,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_10_49,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,NOX as NO2,ES1047A,50297029,ROGER DE FLOR,SP_50297029_12_8,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,O3,ES1047A,50297029,ROGER DE FLOR,SP_50297029_14_6,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,BaP in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_27_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,BaP in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_27_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,C6H6,ES1047A,50297029,ROGER DE FLOR,SP_50297029_30_59,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,CO,ES1047A,50297029,ROGER DE FLOR,SP_50297029_6_48,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,NO,ES1047A,50297029,ROGER DE FLOR,SP_50297029_7_8,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Acenaphtylene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_72_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Fluorene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_74_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Phenanthrene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_75_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Anthracene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_76_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Fluoranthene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_77_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Pyrene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_78_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Chrysene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_79_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Chrysene,ES1047A,50297029,ROGER DE FLOR,SP_50297029_79_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,NO2,ES1047A,50297029,ROGER DE FLOR,SP_50297029_8_8,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(ghi)perylene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_80_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(ghi)perylene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_80_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Dibenzo(ah)anthracene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_94_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Dibenzo(ah)anthracene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_94_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1047A,50297029,ROGER DE FLOR,SP_50297029_95_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,"Indeno-(1,2,3-cd)pyrene in PM",ES1047A,50297029,ROGER DE FLOR,SP_50297029_95_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(k)fluoranthene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_96_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(k)fluoranthene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_96_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(j)fluoranthene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_97_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(b)fluoranthene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_98_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(a)anthracene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_99_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,Benzo(a)anthracene in PM10,ES1047A,50297029,ROGER DE FLOR,SP_50297029_99_M,-0.9161,41.6514,ZARAGOZA,urban,traffic,212.0,Transport
2025,SO2,ES1090A,50297032,JAIME FERRÁN,SP_50297032_1_38,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,PM10,ES1090A,50297032,JAIME FERRÁN,SP_50297032_10_49,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,PM10,ES1090A,50297032,JAIME FERRÁN,SP_50297032_10_49,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,NOX as NO2,ES1090A,50297032,JAIME FERRÁN,SP_50297032_12_8,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,O3,ES1090A,50297032,JAIME FERRÁN,SP_50297032_14_6,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,CO,ES1090A,50297032,JAIME FERRÁN,SP_50297032_6_48,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,NO,ES1090A,50297032,JAIME FERRÁN,SP_50297032_7_8,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,NO2,ES1090A,50297032,JAIME FERRÁN,SP_50297032_8_8,-0.86417,41.67417,ZARAGOZA,suburban,industrial,196.0,Industrial Processes
2025,SO2,ES1641A,50297036,RENOVALES,SP_50297036_1_38,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,PM10,ES1641A,50297036,RENOVALES,SP_50297036_10_49,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,PM10,ES1641A,50297036,RENOVALES,SP_50297036_10_49,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,NOX as NO2,ES1641A,50297036,RENOVALES,SP_50297036_12_8,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,O3,ES1641A,50297036,RENOVALES,SP_50297036_14_6,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,C6H6,ES1641A,50297036,RENOVALES,SP_50297036_30_59,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,CO,ES1641A,50297036,RENOVALES,SP_50297036_6_48,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,NO,ES1641A,50297036,RENOVALES,SP_50297036_7_8,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,NO2,ES1641A,50297036,RENOVALES,SP_50297036_8_8,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,PM2.5,ES1641A,50297036,RENOVALES,SP_50297036_9_M,-0.89361,41.63528,ZARAGOZA,urban,background,220.0,Transport
2025,SO2,ES1836A,50297037,LAS FUENTES,SP_50297037_1_38,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,PM10,ES1836A,50297037,LAS FUENTES,SP_50297037_10_49,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,NOX as NO2,ES1836A,50297037,LAS FUENTES,SP_50297037_12_8,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,O3,ES1836A,50297037,LAS FUENTES,SP_50297037_14_6,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,CO,ES1836A,50297037,LAS FUENTES,SP_50297037_6_48,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,NO,ES1836A,50297037,LAS FUENTES,SP_50297037_7_8,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,NO2,ES1836A,50297037,LAS FUENTES,SP_50297037_8_8,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,PM2.5,ES1836A,50297037,LAS FUENTES,SP_50297037_9_52,-0.86194,41.64222,ZARAGOZA,urban,traffic,198.0,Transport
2025,SO2,ES1837A,50297038,CENTRO,SP_50297038_1_38,-0.88389,41.64833,ZARAGOZA,urban,traffic,210.0,Transport
2025,NOX as NO2,ES1837A,50297038,CENTRO,SP_50297038_12_8,-0.88389,41.64833,ZARAGOZA,urban,traffic,210.0,Transport
2025,O3,ES1837A,50297038,CENTRO,SP_50297038_14_6,-0.88389,41.64833,ZARAGOZA,urban,traffic,210.0,Transport
2025,CO,ES1837A,50297038,CENTRO,SP_50297038_6_48,-0.88389,41.64833,ZARAGOZA,urban,traffic,210.0,Transport
2025,NO,ES1837A,50297038,CENTRO,SP_50297038_7_8,-0.88389,41.64833,ZARAGOZA,urban,traffic,210.0,Transport
2025,NO2,ES1837A,50297038,CENTRO,SP_50297038_8_8,-0.88389,41.64833,ZARAGOZA,urban,traffic,210.0,Transport
2025,SO2,ES2064A,50297039,AVENIDA SORIA,SP_50297039_1_38,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,PM10,ES2064A,50297039,AVENIDA SORIA,SP_50297039_10_49,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,NOX as NO2,ES2064A,50297039,AVENIDA SORIA,SP_50297039_12_8,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,O3,ES2064A,50297039,AVENIDA SORIA,SP_50297039_14_6,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,CO,ES2064A,50297039,AVENIDA SORIA,SP_50297039_6_48,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,NO,ES2064A,50297039,AVENIDA SORIA,SP_50297039_7_8,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,NO2,ES2064A,50297039,AVENIDA SORIA,SP_50297039_8_8,-0.9068,41.65917,ZARAGOZA,suburban,traffic,208.0,Transport
2025,PM10,ES2089A,50297040,ACTUR,SP_50297040_10_49,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,NOX as NO2,ES2089A,50297040,ACTUR,SP_50297040_12_8,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,O3,ES2089A,50297040,ACTUR,SP_50297040_14_6,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,O3,ES2089A,50297040,ACTUR,SP_50297040_14_6,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,NO,ES2089A,50297040,ACTUR,SP_50297040_7_8,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,NO2,ES2089A,50297040,ACTUR,SP_50297040_8_8,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,NO2,ES2089A,50297040,ACTUR,SP_50297040_8_8,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,PM2.5,ES2089A,50297040,ACTUR,SP_50297040_9_52,-0.8869,41.6752,ZARAGOZA,urban,background,200.0,Transport
2025,SO2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_1_38,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,PM10,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_10_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,OC in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_111_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,EC in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_113_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,NOX as NO2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_12_8,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,NOX as NO2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_12_8,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,SO42- in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_124_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,NO3- in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_125_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,NH4+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_126_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Ca2+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_127_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Ca2+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_127_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,K+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_128_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,K+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_128_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Cl- in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_129_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Na+  in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_130_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Na+  in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_130_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Mg2+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_131_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Mg2+ in PM2.5,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_131_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,O3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_14_6,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,As in PM10,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_17_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Pb in PM10,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_19_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,C6H5-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_20_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,BaP in PM10,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_27_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Cd in PM10,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_28_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,C6H6,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_30_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Hg,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_300_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Cd,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_301_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,As,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_302_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Ni,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_303_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Naphthalene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_304_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Acenaphthylene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_305_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Acenaphthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_306_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Fluorene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_307_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Phenanthrene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_308_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Anthracene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_309_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Fluoranthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_310_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Pyrene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_311_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(a)anthracene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_312_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Chrysene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_313_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(j)fluoranthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_314_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(b)fluoranthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_315_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(k)fluoranthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_316_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,BaP,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_317_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,"Indeno-(1,2,3-cd)pyrene",ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_318_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Dibenzo(ah)anthracene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_319_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(ghi)perylene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_320_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Pb,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_321_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Cu,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_322_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Cr,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_323_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Zn,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_324_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(b+j)fluoranthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_325_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Perylene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_326_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,Benzo(k+j)fluoranthene,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_327_I,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,C2H6,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_400_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H2C=CH2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_401_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,HC=CH,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_402_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H3C-CH2-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_403_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,CH2=CH-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_404_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H3C-CH(CH3)2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_405_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H3C-CH2-CH2-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_406_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H2C=CH-CH2-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_407_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,cis-H3C-CH=CH-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_408_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,trans-H3C-CH=CH-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_409_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,CH2=CH-CH=CH2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_410_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H3C-CH2-CH(CH3)2,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_411_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H3C-(CH2)3-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_412_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,H2C=CH-CH2-CH2-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_413_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,trans-H3C-HC=CH-CH2-CH3,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_415_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,C6H14,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_417_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,C7H16,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_419_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
2025,C8H18,ES0001R,45153999,SAN PABLO DE LOS MONTES,SP_45153999_420_M,-4.35042,39.54633,SAN PABLO DE LOS MONTES,rural,background,923.0,"Land use, land use change and forestry"
